image_id,label,split,w,h,fmt,ctype,pred_c,pred_x,conf_x
4iwimPuq.png,bali,train,208,82,PNG,line,0,0,0.9180289647785738
uMCxq53Z.png,lampung,train,158,81,PNG,block,3,3,0.9190088127247792
ajhbUFb1.png,jawi,train,505,49,PNG,line,2,2,0.9004558401337535
uIB2VqCb.png,lampung,train,99,38,PNG,line,3,3,0.9088000568535122
EzWw7doT.png,sunda,train,319,43,PNG,line,6,6,0.8989982763568962
PdPkWWHH.png,jawi,train,53,36,PNG,glyph,2,2,0.8875210285056647
4Rrltc8X.png,lampung,train,127,35,PNG,line,3,3,0.9131787094173304
K88CO7Tb.png,sunda,train,64,60,PNG,glyph,6,6,0.901646438341605
cR3O0tPt.png,lontara,train,946,80,PNG,line,4,4,0.9195673528635817
S1ZzFAvu.png,lampung,train,251,92,PNG,line,3,3,0.9189781055947989
V4henON5.png,jawa,train,673,84,PNG,line,1,1,0.8965453615166987
T4CwXbxe.jpg,bali,train,870,286,JPEG,page,0,0,0.9307604429547488
EejC1Gpc.png,lontara,train,978,60,PNG,line,4,4,0.8814098659400954
LHzILCt5.png,jawi,train,798,74,PNG,line,2,2,0.8979788527113993
SYQyPFMm.png,lampung,train,147,36,PNG,line,3,3,0.9174744570268015
FXEiRhg0.png,bali,train,90,62,PNG,block,0,0,0.9228596145074047
0Zb29GIM.png,jawa,train,506,89,PNG,line,1,1,0.8978287673242838
WhDJigwu.png,jawi,train,29,32,PNG,glyph,2,2,0.9010927825744378
pYoucazY.png,bali,train,1395,63,PNG,line,0,0,0.9264790609792463
DjkVpXOe.png,lampung,train,745,49,PNG,line,3,3,0.9174085436954093
j4Ob2WUG.png,jawa,train,522,60,PNG,line,1,1,0.9023185846506084
iZnqgWWc.png,jawa,train,633,88,PNG,line,1,1,0.8972346370275214
Nj8BpDDz.png,sunda,train,118,60,PNG,block,6,6,0.8974581230619442
WAMz5qlK.png,sunda,train,127,47,PNG,line,6,6,0.9069168362266883
vZ3FHr4C.png,jawa,train,581,89,PNG,line,1,1,0.896157457835993
x7pzCUYv.png,pegon,train,862,72,PNG,line,5,5,0.9359752195525042
adTHtUHd.png,lontara,train,889,44,PNG,line,4,4,0.9225243256689218
Pn086937.png,lampung,train,127,36,PNG,line,3,3,0.9158301455939076
7RxzqF7t.png,jawi,train,794,92,PNG,line,2,2,0.8630120676720705
HEAYE6QE.png,sunda,train,801,73,PNG,line,6,6,0.8948866498870802
6shJrnnF.png,jawa,train,942,73,PNG,line,1,1,0.895897799609797
Bwt9E0hk.png,jawi,train,787,69,PNG,line,2,2,0.8931566683512588
PKjyMLm7.png,lontara,train,936,65,PNG,line,4,4,0.9181998811566225
6nPmixt0.png,sunda,train,222,39,PNG,line,6,6,0.9023535380627297
I0LX9AHT.png,lampung,train,265,82,PNG,line,3,3,0.9138288405355569
47bEsIKj.png,jawa,train,460,68,PNG,line,1,1,0.8989412892192024
HgqF6Pqp.png,lontara,train,867,60,PNG,line,4,4,0.9218391212245723
FDEwreEi.png,lampung,train,117,37,PNG,line,3,3,0.913889321333484
lwCYaowC.png,pegon,train,399,85,PNG,line,5,5,0.9387285696916615
qyPXddz2.jpg,pegon,train,800,800,JPEG,page,5,5,0.9301398698351504
TAAqV9K9.png,jawa,train,976,92,PNG,line,1,1,0.8979494659365728
nwF2uotn.png,sunda,train,56,43,PNG,glyph,6,6,0.9067516985607132
2BEyDibF.png,pegon,train,138,128,PNG,block,5,5,0.9373744274999743
O1vH5YwI.png,jawa,train,609,112,PNG,line,1,1,0.8990423870712553
jNOLmgQL.png,jawa,train,654,56,PNG,line,1,1,0.8969189330319605
dwal2hSL.png,lontara,train,938,49,PNG,line,4,4,0.9206461573946451
6BNeWMqa.png,jawi,train,812,87,PNG,line,2,2,0.891925210512197
0og3oXGS.png,jawi,train,816,88,PNG,line,2,2,0.8995116502069731
WtLnNJFk.png,sunda,train,77,61,PNG,glyph,6,6,0.8933285632225226
9H7mzKdA.png,bali,train,1375,64,PNG,line,0,0,0.924760840574134
x4VTS4EG.png,pegon,train,130,124,PNG,block,5,5,0.9351656172499926
yb86tnoe.png,jawi,train,164,88,PNG,block,2,2,0.8891742189756002
QbfRXOMt.png,bali,train,1384,76,PNG,line,0,0,0.9253325407111841
u0s5BGpz.png,bali,train,1408,61,PNG,line,0,0,0.9240796697434244
ZeasGJyj.png,pegon,train,147,126,PNG,block,5,5,0.9340180219932543
256krqfp.png,sunda,train,40,35,PNG,glyph,6,6,0.8994244132593208
6KSo7Gog.png,jawi,train,802,98,PNG,line,2,2,0.8888299234535945
WTnuiFai.png,bali,train,132,59,PNG,line,0,0,0.8719709343935951
EK2HtJoO.png,lampung,train,172,77,PNG,line,3,3,0.9142025775766136
qFKpeT4W.png,sunda,train,138,56,PNG,line,6,6,0.8898211776103578
U0VZtyQG.png,pegon,train,43,50,PNG,glyph,5,5,0.9333250657042597
50t210oB.png,sunda,train,723,69,PNG,line,6,6,0.9009397841530206
IZOvkFnb.png,jawi,train,51,49,PNG,glyph,2,2,0.9007620481424994
z1Bh05Xj.png,sunda,train,792,69,PNG,line,6,6,0.9000327078898777
HQdqHenE.png,jawa,train,769,84,PNG,line,1,1,0.8947337399636522
BH4GQEXv.png,sunda,train,55,56,PNG,glyph,6,6,0.8997634892748942
6k0z1nYo.png,jawi,train,49,45,PNG,glyph,2,2,0.8765061862438259
AjwosTfp.png,pegon,train,625,905,PNG,page,2,5,0.5747490140219439
sTF5JF4F.png,jawa,train,992,93,PNG,line,1,1,0.8973493698431698
jgTWj9Ty.png,jawi,train,843,81,PNG,line,2,2,0.8834227890384967
Es5vv048.png,lampung,train,89,43,PNG,line,3,3,0.908859419696714
cE2bXLyt.png,pegon,train,819,60,PNG,line,5,5,0.932600524375915
946vQ9LQ.png,jawi,train,279,71,PNG,line,2,2,0.8957012006832673
Zg8oA7E0.png,sunda,train,41,44,PNG,glyph,6,6,0.8976445993082108
esnjGQul.png,lampung,train,594,56,PNG,line,3,3,0.9145014967588995
S2FxkwQy.png,sunda,train,81,54,PNG,block,6,6,0.9080960282625989
RY9pKXN7.jpg,bali,train,500,300,JPEG,page,0,1,0.38682402917293324
pQD7Qj8N.png,bali,train,158,51,PNG,line,0,0,0.9240654482081092
kne37dqn.jpg,jawa,train,1280,720,JPEG,page,1,1,0.910652043416404
LGE9zS04.png,jawi,train,805,84,PNG,line,2,2,0.8688885483873545
ExPEyQWf.png,pegon,train,851,53,PNG,line,5,5,0.9324108184250136
Sfo6dZpC.png,lontara,train,796,38,PNG,line,4,4,0.9234851630936556
gF7KzaLt.png,pegon,train,139,123,PNG,block,5,5,0.9321404815116401
glUdQABh.png,pegon,train,155,153,PNG,block,5,5,0.9367074006570957
b9hk8Iir.png,jawi,train,410,53,PNG,line,2,2,0.8573451433981252
eg2cftsm.png,jawi,train,35,33,PNG,glyph,2,2,0.8913020670905921
2cxCSqBA.png,lampung,train,131,37,PNG,line,3,3,0.926809125756814
VeKZboCk.png,lampung,train,107,48,PNG,line,3,3,0.9099004626523861
qXTvUDpp.png,jawa,train,806,61,PNG,line,1,1,0.895697680687887
rlAo2Dbn.png,sunda,train,755,79,PNG,line,6,6,0.8986422770478684
iT8p6V9g.png,bali,train,99,46,PNG,line,0,0,0.9247772291592458
rwhBNoli.png,jawi,train,175,51,PNG,line,2,2,0.8452789579102112
j8Ca2MNo.png,bali,train,212,61,PNG,line,0,0,0.9272632103966586
gekcXoV6.png,jawi,train,400,62,PNG,line,2,2,0.868990290027274
lBQfj5Tg.png,jawi,train,60,51,PNG,glyph,2,2,0.8917353529178978
OHeT6bhg.png,sunda,train,571,46,PNG,line,6,6,0.8924855879990389
8LgQHBWJ.png,sunda,train,69,37,PNG,glyph,6,6,0.900220282004288
E1sMhlU6.png,jawa,train,916,76,PNG,line,1,1,0.8986672393458263
0adtYzoP.png,lampung,train,152,40,PNG,line,3,3,0.9089033040549177
z0U5RS9E.png,sunda,train,820,67,PNG,line,6,6,0.9007790401516389
c0yCauCn.png,bali,train,1552,71,PNG,line,0,0,0.9209872239939678
pZ4jPKQt.png,jawi,train,82,63,PNG,block,2,2,0.8808645023613093
wVSJnIqQ.png,sunda,train,235,40,PNG,line,6,6,0.9046477267016759
TqM6sElv.png,jawi,train,301,58,PNG,line,2,2,0.904268935490134
EbCet6oh.png,jawi,train,81,49,PNG,block,2,2,0.8119675422896124
YexLSh1S.png,sunda,train,124,58,PNG,line,6,6,0.8999531487857332
zFmjFJQ6.png,sunda,train,71,47,PNG,glyph,6,6,0.8980416411089749
ROJHaGXX.png,jawi,train,874,60,PNG,line,2,2,0.8980204176526659
8A3ZrtYF.png,jawa,train,326,74,PNG,line,1,1,0.8993112770946179
G87c0lVn.png,jawi,train,849,68,PNG,line,2,2,0.8829135277190145
w2RraQPy.jpg,pegon,train,300,225,JPEG,block,5,5,0.9398043461295225
KgLrlvQi.png,lampung,train,147,72,PNG,line,3,3,0.9131728252902772
aBB1Z8RF.png,bali,train,1416,71,PNG,line,0,0,0.926530780305285
sutQHxh9.png,lontara,train,992,52,PNG,line,4,4,0.9252307551299934
InRjyE6O.png,jawi,train,831,46,PNG,line,2,2,0.8677831000417692
inLrY10b.png,jawi,train,793,88,PNG,line,2,2,0.8961602412649029
GgFGc8Sz.png,sunda,train,169,140,PNG,block,6,6,0.9101567393963681
tGpvOFlV.png,jawa,train,393,58,PNG,line,1,1,0.9009015406527638
228yIFIE.png,bali,train,1040,66,PNG,line,0,0,0.9230198824129416
iCpyVmY9.png,pegon,train,85,59,PNG,block,2,5,0.5197248171751245
RHf49ZhD.png,jawi,train,381,53,PNG,line,2,2,0.8950893682958475
tl3IX4js.png,jawa,train,605,77,PNG,line,1,1,0.8932442679944758
ivUufIe8.png,bali,train,1414,56,PNG,line,0,0,0.927417248805038
7RhX687E.png,pegon,train,900,75,PNG,line,5,5,0.9333288510455168
96QJ34En.png,jawa,train,461,85,PNG,line,1,1,0.8967102430293085
q5bf1EMd.png,sunda,train,757,92,PNG,line,6,6,0.9013918163316604
MwYzMNCH.png,lontara,train,833,51,PNG,line,4,4,0.9230811986035318
SF44HsU7.png,pegon,train,115,97,PNG,block,5,5,0.9325494525090718
VK4f1P3r.png,lampung,train,108,49,PNG,line,3,3,0.9124745618245936
EZ8UgovW.png,lampung,train,190,68,PNG,line,3,3,0.9158697536929319
jKrkTGqt.png,lampung,train,128,31,PNG,line,3,3,0.9170380911310289
52JFCtsx.png,jawa,train,909,66,PNG,line,1,1,0.8965149349157046
M3kHpfc3.png,sunda,train,752,88,PNG,line,6,6,0.9024252765080035
8MjE9LQ5.png,lontara,train,875,62,PNG,line,4,4,0.9191792369320165
QQi5Tfng.png,jawa,train,576,65,PNG,line,1,1,0.8933652773348628
X97SgL7K.png,sunda,train,147,42,PNG,line,6,6,0.8972027638624861
85lb3nur.png,jawi,train,526,70,PNG,line,2,2,0.8946876091657439
S7QW6kSt.png,bali,train,404,81,PNG,line,0,0,0.9190580756730135
W5Zgl7D7.png,lampung,train,112,41,PNG,line,3,3,0.9166021413979807
3AK8Uu5E.png,bali,train,1375,61,PNG,line,0,0,0.9258949483879817
GqIaLzPa.png,jawa,train,640,74,PNG,line,1,1,0.8987278171674357
AT2ggO6N.png,jawa,train,926,74,PNG,line,1,1,0.8986425389039542
zEKfb4Px.png,jawa,train,660,71,PNG,line,1,1,0.8944121742787807
cWXhhLTH.png,jawi,train,945,58,PNG,line,2,2,0.8859364429939962
d1TnxtrQ.png,sunda,train,799,91,PNG,line,6,6,0.8985623328739384
eRhBRVGT.png,lampung,train,291,80,PNG,line,3,3,0.9131769185646047
E3CdR6fQ.png,pegon,train,147,145,PNG,block,5,5,0.9333847995554843
jut5gxjK.png,jawi,train,382,62,PNG,line,2,2,0.898586935707321
80IMmLOI.png,bali,train,71,61,PNG,glyph,0,0,0.8740392218788684
AZSBFxTH.png,lampung,train,82,38,PNG,line,3,3,0.9110943735710181
CMhKnPqc.png,sunda,train,654,76,PNG,line,6,6,0.8970310102791478
TlENSHA8.png,sunda,train,65,46,PNG,glyph,6,6,0.8992464314837817
tTKbehgk.png,bali,train,1361,69,PNG,line,0,0,0.9252575852624371
6W4aU5Cg.png,sunda,train,282,43,PNG,line,6,6,0.9005803079925749
W430EtBO.png,lampung,train,152,42,PNG,line,3,3,0.9120073355621184
LkJkjz8X.png,lampung,train,884,39,PNG,line,3,3,0.909192912676542
9rK6DI1d.png,jawa,train,881,66,PNG,line,1,1,0.8934534205622976
FLLI9khJ.jpg,jawi,train,300,187,JPEG,block,4,2,0.1987750622859672
zzcUZhKM.png,jawa,train,392,75,PNG,line,1,1,0.8964584247136683
3cJKzTvd.png,sunda,train,151,54,PNG,line,6,6,0.9043537413146947
JtsHS4lO.png,jawi,train,536,69,PNG,line,2,2,0.8474128694406925
YZEJQ1iA.png,jawa,train,434,72,PNG,line,1,1,0.9037445211240402
ynf0ei56.png,jawa,train,408,46,PNG,line,1,1,0.8986748242958983
ogPEoW0X.jpg,sunda,train,800,400,JPEG,page,1,6,0.5247873421039514
nTiwCHmF.png,pegon,train,146,140,PNG,block,5,5,0.9324105297775322
6NC0vexR.png,jawi,train,132,31,PNG,line,2,2,0.9083676624448873
59tMM4UE.png,lontara,train,747,53,PNG,line,4,4,0.9227795154078338
ATAmVTbp.png,jawi,train,799,75,PNG,line,2,2,0.891792616429846
HEcsD6AX.png,bali,train,5000,1705,PNG,page,0,0,0.9244571033699073
0X1noIHO.png,lontara,train,931,49,PNG,line,4,4,0.927074323634543
5KGin5ao.png,pegon,train,820,104,PNG,line,5,5,0.9378667036078261
LqxphThX.png,jawi,train,467,75,PNG,line,2,2,0.8826865077075795
8W7ONxAA.png,jawa,train,944,81,PNG,line,1,1,0.894280408112178
uKebVgpd.png,jawa,train,891,56,PNG,line,1,1,0.8988251462275315
9ZlgBAKg.png,jawi,train,87,32,PNG,line,2,2,0.9033918184899299
zasgaCVk.jpg,pegon,train,1320,990,JPEG,page,2,2,0.7552798902007719
vvDlbkMj.png,jawi,train,243,67,PNG,line,2,2,0.8957612761661378
1GrWUSqh.png,sunda,train,785,69,PNG,line,6,6,0.8967327238881773
IZwQ8PFs.png,sunda,train,39,35,PNG,glyph,6,6,0.9348241155702698
TBPe62pw.png,jawa,train,883,72,PNG,line,1,1,0.894513499465496
lMYeOBxo.png,bali,train,1432,54,PNG,line,0,0,0.9207907806244084
zfCKqwfY.png,lontara,train,804,50,PNG,line,4,4,0.9208710214392746
HAcO5Bc2.png,jawa,train,1005,90,PNG,line,1,1,0.8955566617754105
fQ8cDVLW.png,jawa,train,963,79,PNG,line,1,1,0.8980046854316567
JyRhOG7t.png,sunda,train,124,54,PNG,line,6,6,0.897962144053001
cGKjvPmI.png,jawa,train,436,52,PNG,line,1,1,0.8925064800997032
onriYlId.png,jawa,train,114,81,PNG,block,1,1,0.9011727937717097
hiCuBuAe.png,jawa,train,902,70,PNG,line,1,1,0.898589686023563
8U4Q12tu.png,lampung,train,144,36,PNG,line,3,3,0.9070193785455329
mSezCFIE.png,lontara,train,939,81,PNG,line,4,4,0.918360120018977
AC7u1TO8.png,jawi,train,20,17,PNG,glyph,2,2,0.9023770055945974
LvBqIqFv.png,lampung,train,139,31,PNG,line,3,3,0.9135990710523254
PzwFtO0w.png,jawi,train,949,62,PNG,line,2,2,0.8842127063685722
3N5as1d8.png,lontara,train,848,56,PNG,line,4,4,0.9239842536830065
d0ssbEN9.png,jawa,train,677,69,PNG,line,1,1,0.8965620898088328
OxS7fXK2.png,jawa,train,927,93,PNG,line,1,1,0.8938081279547904
DfJiDkYP.png,bali,train,85,75,PNG,block,0,0,0.9244323362068252
tI1VGJRl.png,jawi,train,950,68,PNG,line,2,2,0.8878250746010244
YDTCOOxQ.png,jawi,train,366,66,PNG,line,2,2,0.8912540351181935
Uk7G5B6Y.png,lampung,train,373,81,PNG,line,3,3,0.907660750493539
97WdaxBp.png,jawi,train,316,65,PNG,line,2,2,0.8990473945514595
Cn5MbohQ.png,sunda,train,51,44,PNG,glyph,6,6,0.9064182000104926
RP3Nu0cU.png,jawa,train,918,68,PNG,line,1,1,0.8965885391498206
CMJ08Y3i.png,sunda,train,793,71,PNG,line,6,6,0.9011097509193825
gpcToES9.png,lampung,train,104,38,PNG,line,3,3,0.9099946247667307
ZL5DeXGh.png,pegon,train,111,77,PNG,block,5,5,0.9350509060464419
Zm78KvRV.jpg,pegon,train,1360,903,JPEG,page,5,5,0.9288655349338264
F4lTayfy.png,jawa,train,978,90,PNG,line,1,1,0.8932822095035277
Phy7PuM9.png,lontara,train,946,56,PNG,line,4,4,0.9229602520929815
6k5O7gob.png,pegon,train,816,67,PNG,line,5,5,0.9318233756580029
tmR92W4e.png,pegon,train,188,153,PNG,block,5,5,0.9391733482304239
YOYCZDkj.png,bali,train,1350,68,PNG,line,0,0,0.9269287173083686
YvWTkXxw.png,pegon,train,379,107,PNG,line,5,5,0.9374269041966027
xtXw0TeJ.png,lampung,train,164,72,PNG,line,3,3,0.921247970920589
AJ7e3EE8.png,jawi,train,156,85,PNG,block,2,2,0.7843277454486508
mHXRdDDb.png,lampung,train,153,36,PNG,line,3,3,0.9157497877358357
Ez9ITg09.png,lampung,train,152,71,PNG,line,3,3,0.9043120069517412
lnSEIPcz.png,bali,train,1376,57,PNG,line,0,0,0.9249899241057614
nGtk5is1.png,jawi,train,693,52,PNG,line,2,2,0.8888327892962867
jANZZM42.png,jawa,train,898,76,PNG,line,1,1,0.9026983503397457
1ITIDhKX.png,lampung,train,83,33,PNG,line,3,2,0.7737826694154029
pL1TEs2W.webp,pegon,train,759,450,WEBP,page,5,5,0.8810678307284744
qFN68Aja.png,lontara,train,940,53,PNG,line,4,4,0.924001095899436
iXE7FVx4.png,sunda,train,694,74,PNG,line,6,6,0.9042342160732392
RPAbitNJ.png,jawi,train,36,38,PNG,glyph,2,2,0.8930230290883036
H5s9IUaI.png,sunda,train,167,62,PNG,line,6,6,0.8941000019073283
LlwIqrqS.png,bali,train,1457,61,PNG,line,0,0,0.9247552355682496
p1ZmXQgH.png,lontara,train,868,63,PNG,line,4,4,0.8418543252459045
GcWEasCe.png,pegon,train,160,155,PNG,block,5,5,0.9333851565332953
3s2swDnP.png,jawa,train,928,71,PNG,line,1,1,0.892451996623413
fMTbUwVX.png,sunda,train,327,43,PNG,line,6,6,0.9004490316626729
8Aqs59wk.png,jawi,train,154,56,PNG,line,2,2,0.8895919480094137
hsGNHx9x.png,lampung,train,138,36,PNG,line,3,3,0.9146989263775576
dqDHk311.png,jawi,train,37,44,PNG,glyph,2,2,0.8973335162506728
M6WzE34H.png,sunda,train,243,46,PNG,line,6,6,0.8993082840020298
nvDb3CIV.png,lontara,train,312,67,PNG,line,4,4,0.921760432101823
KD4ldo29.png,sunda,train,98,54,PNG,block,6,6,0.9047050107454458
zXdfyU5t.png,jawi,train,797,72,PNG,line,2,2,0.8890991750577627
5a1ltj1G.png,lampung,train,237,115,PNG,line,3,3,0.916474926337844
I4lzSJd9.png,jawi,train,84,57,PNG,block,2,2,0.8830515062215786
jHlVtGNK.png,bali,train,1549,67,PNG,line,0,0,0.923724897588788
yUrGJcUt.png,jawa,train,330,58,PNG,line,1,1,0.8973454868630278
dQCt4xEf.png,sunda,train,127,58,PNG,line,6,6,0.8991258575058725
HoS22JtW.png,lampung,train,84,33,PNG,line,3,3,0.9095003744134648
isAtYRoW.png,lontara,train,867,51,PNG,line,4,4,0.9222279572555576
63nSwhQm.png,lampung,train,140,42,PNG,line,3,3,0.9124035386947517
8WvuXUrM.png,sunda,train,75,42,PNG,glyph,6,6,0.8930492642019675
rPMoSL7U.png,bali,train,1408,61,PNG,line,0,0,0.8792312408742575
VhstHNtA.png,jawa,train,911,62,PNG,line,1,1,0.8813500179405703
7TRA99ha.png,jawa,train,625,63,PNG,line,1,1,0.8928831208259149
A6aMCzpT.png,bali,train,1508,66,PNG,line,0,0,0.925527718408418
yMbFuZGH.png,sunda,train,57,54,PNG,glyph,6,6,0.9017642213869201
ogy0fw9T.png,lampung,train,209,65,PNG,line,3,3,0.910092649356947
jDlTjgIJ.png,sunda,train,58,44,PNG,glyph,6,6,0.899371877053376
9rr8VvDa.jpg,jawa,train,640,492,JPEG,page,1,1,0.9009692777530643
ZizWqC7c.png,sunda,train,783,60,PNG,line,6,6,0.8993739875240337
3ybdR83A.png,lampung,train,142,42,PNG,line,3,3,0.9125039140741413
gamIe9vt.png,lampung,train,135,36,PNG,line,3,3,0.9121695125854745
LjhcNU81.png,sunda,train,330,42,PNG,line,6,6,0.9021543091058086
Xpqd8vk4.png,lontara,train,944,54,PNG,line,4,4,0.9236433802021539
VjLH5u4P.png,jawi,train,85,45,PNG,block,2,2,0.899965333681172
NFZIt3sH.png,lontara,train,404,316,PNG,page,4,4,0.9218504089689145
Y1SMqClf.png,bali,train,1388,69,PNG,line,0,0,0.9254109115248246
LG4wGEN4.png,lampung,train,162,78,PNG,line,3,3,0.9172786594983242
bgn3EjVU.jpg,lampung,train,201,280,JPEG,page,3,3,0.917326410112129
6dURbwBE.png,jawi,train,802,70,PNG,line,2,2,0.8855885185667396
z5To7Zqy.png,jawi,train,799,77,PNG,line,2,2,0.8920814290173662
jHeGsTl9.png,lontara,train,940,47,PNG,line,4,4,0.9196699434594214
4jgnGbPq.png,sunda,train,570,87,PNG,line,6,6,0.9043087024983274
gjpwMgUj.png,bali,train,132,59,PNG,line,0,0,0.9253955890807634
IM4mwRgD.png,lampung,train,265,93,PNG,line,3,3,0.9186133003105995
WbYvLu7A.webp,pegon,train,2560,1440,WEBP,page,5,5,0.901113436607888
Ie4HfMZF.png,pegon,train,130,116,PNG,block,5,5,0.9397614895671315
Fa9Sqkkj.png,jawi,train,201,36,PNG,line,2,2,0.8905343768854145
fUmrSdl8.png,lontara,train,944,75,PNG,line,4,4,0.925554819573373
1hT5vZVa.png,jawa,train,300,39,PNG,line,1,1,0.8976636502740133
9E4qY7C5.png,jawa,train,358,72,PNG,line,1,1,0.8932548136417126
lNDHae3z.png,jawi,train,22,31,PNG,glyph,2,2,0.8971212836068011
Qb63FDof.png,sunda,train,43,36,PNG,glyph,6,6,0.8954250505733553
Uq6hztpW.png,bali,train,1409,49,PNG,line,0,0,0.9257244929567476
bkQMbuRg.png,jawa,train,354,66,PNG,line,1,1,0.903392811286604
gWgjb1jF.png,lampung,train,211,84,PNG,line,3,3,0.9060199558877458
wnnJ84RO.png,sunda,train,717,91,PNG,line,6,6,0.8938458992509419
7hmKyk9t.png,jawi,train,257,59,PNG,line,2,2,0.8937708734057873
z4emnKC6.png,jawi,train,309,46,PNG,line,2,2,0.8639045364304888
y7L2loRm.png,jawa,train,679,76,PNG,line,1,1,0.8981675352585552
IcxctJMu.png,jawa,train,675,74,PNG,line,1,1,0.8957733785928217
8sPDOugH.png,sunda,train,528,73,PNG,line,6,6,0.8983009949532021
2snfANZe.png,sunda,train,431,97,PNG,line,6,6,0.900435839643653
OxuzrqgY.png,jawa,train,590,66,PNG,line,1,1,0.9015152524397645
8fqiqkQW.png,bali,train,1586,56,PNG,line,0,0,0.9246728468433453
9N5DsZPR.jpg,lampung,train,736,1308,JPEG,page,3,3,0.5481413062913066
6dpQV8vo.png,lontara,train,934,72,PNG,line,4,4,0.9223441686988083
cz3x28z7.png,jawa,train,842,75,PNG,line,1,1,0.8996376948820652
5jKjFSrz.png,jawi,train,405,69,PNG,line,2,2,0.8555882926015791
NHV79M5y.png,pegon,train,75,69,PNG,glyph,5,5,0.9342781489629266
wzc486zM.png,jawa,train,663,74,PNG,line,1,1,0.8971197079999965
8YdXarDv.png,bali,train,88,58,PNG,block,0,0,0.9283955790179819
VFfAUsan.png,lampung,train,887,55,PNG,line,3,3,0.9163066194030716
Qm0ta5uo.png,jawa,train,53,31,PNG,glyph,1,1,0.8657123034938257
cDBca7cE.png,lampung,train,112,38,PNG,line,3,3,0.9115349040643546
3x7VYaFh.png,lampung,train,131,39,PNG,line,3,3,0.9144954000733275
jW64hBug.png,jawa,train,927,76,PNG,line,1,1,0.89561643460218
SIL4wPps.png,jawi,train,394,55,PNG,line,2,2,0.8557006683111862
6ENdNftF.png,jawi,train,809,75,PNG,line,2,2,0.8570290970400377
Fo30St5x.png,pegon,train,122,122,PNG,block,5,5,0.9348739092734839
WnYHhg5j.png,bali,train,382,72,PNG,line,0,0,0.9185760717496434
GU1F6lcF.png,sunda,train,218,44,PNG,line,6,6,0.8979240908210925
gQvPKt46.png,sunda,train,143,50,PNG,line,6,6,0.8990970697592855
bLTNpPQA.png,lampung,train,80,26,PNG,line,3,3,0.917022118681762
JEm2YNFD.jpg,jawa,train,600,356,JPEG,page,1,1,0.8987155152279587
y6VQ6w9q.png,jawi,train,329,61,PNG,line,2,2,0.43141896293193754
a2qh7aww.png,jawa,train,1024,335,PNG,page,1,1,0.8949164507136287
zdGnMG5X.png,sunda,train,55,39,PNG,glyph,6,6,0.8979167966940121
0pQOih09.jpg,jawa,train,626,338,JPEG,page,1,1,0.8923843919751734
roSK9yTZ.png,lontara,train,866,74,PNG,line,4,4,0.9204426372484896
pJKK2jvz.png,sunda,train,242,42,PNG,line,6,6,0.896843559854959
4PIoUXqu.png,lampung,train,939,56,PNG,line,3,3,0.9105527586341445
ATHfH6CO.png,jawi,train,549,67,PNG,line,2,2,0.886059939684807
YC50Y2xf.png,bali,train,397,80,PNG,line,0,0,0.9248596340020858
tCMyaOLi.png,jawi,train,789,68,PNG,line,2,2,0.9009699895310078
Pme1oSin.png,lampung,train,125,44,PNG,line,3,3,0.917094788213848
3l3Fe0pB.png,jawa,train,271,55,PNG,line,1,1,0.9018049601097131
tEXmYAkO.jpg,lontara,train,400,391,JPEG,page,4,4,0.897442904697388
b8z69zOQ.png,lontara,train,854,42,PNG,line,4,4,0.920643360228348
7HldtC9V.png,bali,train,111,56,PNG,block,0,0,0.9278147277779804
e2zApEOz.png,jawi,train,67,60,PNG,glyph,2,2,0.8524186532271905
GsMZInH1.png,jawa,train,119,56,PNG,line,1,1,0.8705011015089146
5WIKbWAn.png,jawi,train,139,87,PNG,block,2,5,0.8086046260837606
7K1A9uFM.png,lontara,train,980,60,PNG,line,4,4,0.9131806496700601
wfzlBCWc.png,pegon,train,877,69,PNG,line,5,5,0.8317796586802673
B5E2DD4E.png,sunda,train,901,67,PNG,line,6,6,0.9001358853544993
E0hQXlzU.png,sunda,train,792,40,PNG,line,6,6,0.9051249939272508
YUgHvvdQ.png,bali,train,1590,61,PNG,line,0,0,0.9214824205846607
fhztY2U3.png,lontara,train,687,36,PNG,line,4,4,0.9238048856487246
sTA1nYFq.png,sunda,train,240,42,PNG,line,6,6,0.8998185878292451
mKTXY7yc.png,lontara,train,947,46,PNG,line,4,4,0.9281358586945438
oXIGnv2g.png,sunda,train,802,52,PNG,line,6,6,0.9030373706815017
ioFqOutV.png,jawi,train,606,66,PNG,line,2,2,0.8933380208417427
rZIKxisy.png,jawi,train,504,62,PNG,line,2,2,0.892498450105974
DSzuCQn3.png,jawa,train,957,58,PNG,line,1,1,0.8948860741511111
aoDqHcXM.png,jawa,train,970,88,PNG,line,1,1,0.8992747093706218
1icXIUfR.jpg,jawa,train,750,487,JPEG,page,5,5,0.5371277972452431
xmBBDOZ6.png,jawa,train,305,42,PNG,line,1,1,0.8973862973726001
1hsmUST1.png,jawa,train,907,81,PNG,line,1,1,0.8941223468779745
VutEMVio.png,jawa,train,945,66,PNG,line,1,1,0.8984943259330465
EYMhIRJg.png,sunda,train,781,69,PNG,line,6,6,0.9003659212132382
EvWOEOgu.jpg,jawa,train,630,458,JPEG,page,1,5,0.8176849667317407
1rPuWUQc.png,jawa,train,924,82,PNG,line,1,1,0.8964624917042083
RkH3Vfp4.png,jawa,train,618,56,PNG,line,1,1,0.8966177223818085
